,0
2631,40.01719245945876
2632,37.3573235942779
2633,39.25511728167955
2634,40.36896673813263
2635,42.00744804779685
2636,41.52453905639458
2637,39.81097505829244
2638,44.008399560700376
2639,40.543521921032024
2640,36.91336478746683
2641,42.46149559602976
2642,41.319455557589414
2643,43.330336578320065
2644,40.09768512247289
2645,38.239044564458986
2646,43.09905951062524
2647,42.885581529618456
2648,40.35993584858577
2649,49.67375691065594
2650,38.96954385600136
2651,38.6518838342094
2652,39.5676743536908
2653,39.17819562136573
2654,41.87286454130499
2655,39.4821593087467
2656,41.21095239831718
2657,40.467024133927865
2658,38.28068289971411
2659,34.09456276854909
2660,42.28905443794759
2661,41.366921994350704
2662,34.299651119615135
2663,36.18795687974335
2664,39.41588309437978
2665,37.38125226216205
2666,39.314909550333866
2667,43.536969040513604
2668,44.43770004600169
2669,41.83388574870198
2670,41.90405551135491
2671,38.4698677378094
2672,38.78700902653511
2673,39.87888796858127
2674,42.230545720904466
2675,37.36806232015004
2676,40.76497172112925
2677,44.332355319420046
2678,38.783134569664
2679,37.801835622380885
2680,41.136884565769186
2681,46.32487087394664
2682,40.07870018765204
2683,40.830992874749505
2684,45.77457187828498
2685,43.854152961589456
2686,39.60972108627714
2687,39.15135398911937
2688,39.362422833844825
2689,41.84176021535154
2690,42.84915043405544
2691,41.993800094001564
2692,45.71756708980028
2693,43.130563187085734
2694,42.94742732018464
2695,45.54154955966335
2696,40.20727975955323
2697,39.78234890772771
2698,38.906175272053574
2699,45.292349302474854
2700,45.66372005324634
2701,45.580609049931105
2702,44.4524993975981
2703,37.53751147901696
2704,42.62659736440296
2705,45.82757883271667
2706,38.811734355728454
2707,37.306016044711306
2708,41.96433240068387
2709,38.56210711691459
2710,35.417296170788646
2711,39.94419892866779
2712,42.25288352470694
2713,37.427818741478
2714,40.892401925388974
2715,37.64058385957654
2716,38.20604506235404
2717,38.13279707630617
2718,39.41541396318254
2719,38.30859311646253
2720,37.200471841705365
2721,36.8287506934061
2722,42.05465994277076
2723,42.53623468245697
2724,45.09448249710469
2725,45.311028683777295
2726,41.11943698897913
2727,41.38541025976377
2728,44.55150482630967
2729,39.283467469018106
2730,38.2135202315337
2731,34.54420926108042
2732,42.8350518104016
2733,43.98701605924693
2734,42.30692105769163
2735,41.33865989335236
2736,38.81549572893812
2737,40.53348829895505
2738,42.44848507591757
2739,42.05438999610157
2740,39.02926084236322
2741,39.08497960055127
2742,41.37329294015774
2743,38.268460882708695
2744,38.48674438379708
2745,43.65743135580572
2746,43.68089468700854
2747,43.23950811036927
2748,41.96920735405699
2749,38.15833368592126
2750,38.53430422491332
2751,44.9205565863491
2752,39.16795249328101
2753,36.870472526837005
2754,36.19623789240248
2755,36.50500440829327
2756,39.6438946795316
2757,39.60173901236832
2758,47.96798387082024
2759,42.08517117380966
2760,41.74526787779516
2761,43.02097855655397
2762,38.55431407619871
2763,42.07997197932204
2764,42.34965983006431
2765,40.192773881817345
2766,41.65248539508882
2767,42.80095798569839
2768,44.59515127524689
2769,42.082905391783655
2770,41.99526620268451
2771,46.57374746714212
2772,42.967706129828926
2773,40.938178236567836
2774,38.18426262832588
2775,36.568296355608325
2776,45.18110743472973
2777,44.000922783977146
2778,42.28714826957661
2779,45.03557860189905
2780,41.17960375028264
2781,42.505085413530246
2782,42.16673373742997
2783,46.10065931120963
2784,36.72268711217093
2785,41.31901109543138
2786,38.97877014739071
2787,37.39617424856057
2788,39.33801950482591
2789,38.751335979143484
2790,41.231506412323114
2791,47.006567095274235
2792,42.37679257713938
2793,43.268073745082475
2794,45.86178991866048
2795,42.405611790669745
2796,35.851880319338925
2797,36.47851649792949
2798,38.422686943134046
2799,41.8731646395422
2800,41.727258725503646
2801,40.51765340290414
2802,37.69100324740496
2803,38.96303955626538
2804,41.009783309152475
2805,42.210109174404636
2806,46.93190249043754
2807,39.25356106918312
2808,42.78092429914146
2809,36.18077072301841
2810,35.735723023318194
2811,37.55172556994147
2812,44.10864421438692
2813,37.57820242770192
2814,43.38665455886421
2815,41.60985143903168
2816,43.672251047142204
2817,49.019994304018304
2818,41.07241472189888
2819,40.0220839061985
2820,38.015702933790614
2821,38.587801023295974
2822,39.032892729228884
2823,36.34316588104392
2824,41.838566475704795
2825,41.54558550813952
2826,37.046593687329725
2827,39.63292211652728
2828,42.75900247245952
2829,40.41557605221367
2830,40.88187273093288
2831,46.38189147806702
2832,45.83281865064033
2833,44.83610091838887
2834,40.68068714852439
2835,37.99411059423611
2836,38.36367226917344
2837,44.07800875441787
2838,44.291212896495864
2839,44.636937302891056
2840,42.12571134598882
2841,36.068526392611574
2842,41.78481890733391
2843,39.63115282938052
2844,42.94991497977718
2845,44.25843482307907
2846,41.47978662317051
2847,39.184272895535884
2848,42.46494611677041
2849,41.68882544093744
2850,38.764674440565365
2851,41.77239176123812
2852,34.5178844539984
2853,41.979847631408674
2854,40.57247058668254
2855,42.65032196465876
2856,46.513343254750154
2857,39.430160124951605
2858,40.14835284053202
2859,36.41559552490914
2860,41.58397058136075
2861,42.06731608687544
2862,42.45245769331716
2863,40.55800394109309
2864,42.82004018461785
2865,38.700688947915246
2866,40.11795752375824
2867,39.74224431947482
2868,40.557681344127964
2869,38.79255414931728
2870,39.617571196253046
2871,36.217260345235616
2872,34.67098951838668
2873,35.90920816924537
2874,41.748526931488456
2875,48.340127065999184
2876,45.18344731763894
2877,37.97851524882028
2878,41.25981970332572
2879,37.21921717598647
2880,39.94943738911045
2881,39.939445132482206
2882,42.605958531576334
2883,38.09538014389199
2884,36.968431554200336
2885,35.00325743062432
2886,36.00544573129747
2887,39.534964156537605
2888,42.58860603735149
2889,36.229942576578644
2890,40.44256247828159
2891,39.80695336451878
2892,47.09070067117353
2893,42.68231745688802
2894,37.546359016448015
2895,38.105737036414226
2896,40.207200982585434
2897,39.588121896156814
2898,36.65229601316878
2899,37.88502420121843
2900,37.31578844086052
2901,37.783841519828286
2902,38.11729588701097
2903,35.75186282731045
2904,35.874647314839706
2905,36.28729156358647
2906,36.239366981019266
2907,39.415584391976374
2908,36.6079642614841
2909,33.85761761040908
2910,32.36151833802545
2911,40.69075296812641
2912,40.05493867980344
2913,42.984208766876975
2914,40.62907856435219
2915,40.68547659703975
2916,37.75795183504495
2917,36.6842534526009
2918,34.59125186634876
2919,39.08171709536497
2920,41.641397596225005
2921,39.457367932497434
2922,40.20469432891494
2923,38.87207577957169
2924,43.6753518031761
2925,38.00101213478836
2926,39.90702200196551
2927,35.53821532079099
2928,43.35112509232169
2929,43.16697450591266
2930,39.36670801928861
2931,38.22300068628092
2932,35.035743959383964
2933,39.322901782220605
2934,36.67339141578046
2935,39.89525200796488
2936,46.37997106289896
2937,38.98479436341536
2938,33.178111314709426
2939,37.73879525704243
2940,37.300034405352115
2941,33.84775356756067
2942,38.075090645610175
2943,38.41903731861292
2944,40.54008698494161
2945,37.97582889318966
2946,41.51632557591931
2947,39.27412617688188
2948,43.317051573056816
2949,36.72768549477596
2950,38.27379611286155
2951,36.91822474956717
2952,38.635942583349674
2953,35.08657930071343
2954,41.29222493352606
2955,37.59400866506674
2956,43.79317775532605
2957,39.7196396968069
2958,37.34081430054349
2959,40.05232656584327
2960,38.75773962757045
2961,36.65632120779215
2962,37.88297590140776
2963,37.12131546847479
2964,36.8936459809712
2965,40.61224777663889
2966,42.04273915269904
2967,40.0685387644306
2968,36.793343219345594
2969,33.270840309155844
2970,34.530743710722156
2971,39.21102164852693
2972,39.57537989552859
2973,37.20451828573259
2974,41.49511749523992
2975,42.916221280653325
2976,41.722643795925556
2977,40.56822282643931
2978,45.603906516721224
2979,35.557746910027646
2980,36.13484823613582
2981,38.05843565357563
2982,36.04676272299844
2983,35.2412813298094
2984,38.150212549295645
2985,40.65116054246424
2986,42.649794004719304
2987,38.039691175404236
2988,42.29869043281396
2989,43.718698334486426
2990,45.646695297765085
2991,36.49032837603203
2992,36.705971156651444
2993,37.21352922794261
2994,35.760968828300584
2995,40.96444164436464
2996,36.184320605184006
2997,42.893053734042326
2998,38.08320432188455
2999,36.328415312084665
3000,34.78678000207535
3001,33.057602561226595
3002,34.89922345007846
3003,36.42103638710941
3004,35.67838963430793
3005,38.70296406839226
3006,38.50785945928271
3007,42.59570403421033
3008,37.45783817267686
3009,40.22248337810184
3010,41.05208471635467
3011,37.850847040883686
3012,35.51795309320044
3013,34.49059290457987
3014,36.52163739560982
3015,35.83765059085768
3016,38.67197505467932
3017,40.230451198506934
3018,38.09298939639038
3019,40.05788896922197
3020,33.578709061690496
3021,34.272088161902225
3022,37.69524482205365
3023,42.08260397720353
3024,39.32659723005863
3025,40.40266489397591
3026,36.970604902010244
3027,35.93033793598575
3028,39.894053455371285
3029,43.81571519846974
3030,43.71812465926886
3031,44.8243418776326
3032,40.38576775228441
3033,39.51046565577979
3034,40.76379276745873
3035,38.911814914049586
3036,39.87431936911687
3037,39.604134517500626
3038,40.83360586098129
3039,38.52490665162216
3040,41.83084161634903
3041,36.74435253927245
3042,37.414001002032215
3043,39.98949828294202
3044,34.926635599105424
3045,36.98189111498725
3046,41.25336437078502
3047,39.270535599979326
3048,39.0156364461618
3049,38.19977267277467
3050,40.83566383646005
3051,38.52218614510349
3052,37.06234819506105
3053,42.72910119683804
3054,32.707962568048806
3055,37.575895469150375
3056,39.627095556828706
3057,33.549094091939814
3058,38.373510973485985
3059,38.610396552036164
3060,37.98572451693566
3061,35.72489007763943
3062,38.6998574703121
3063,40.33070150331569
3064,38.945460947878864
3065,40.32825681017712
3066,35.9153611790002
3067,37.77876149652308
3068,33.94934623114716
3069,37.24116394412583
3070,34.20993643905253
3071,32.81888107310962
3072,36.58147675640106
3073,33.7732200443445
3074,39.18229256942346
3075,41.62926470341651
3076,35.90399471974976
3077,35.90575497966431
3078,38.215847340226766
3079,44.88471435466059
3080,44.77779008136139
3081,38.958404867638166
3082,38.477310908898794
3083,37.92233118873566
3084,38.96984349188638
3085,38.626665324449085
3086,39.05572279641748
3087,39.56677529948173
3088,41.28762309083076
3089,40.347213516613934
3090,36.948411409697414
3091,39.29211788991954
3092,37.7693385634148
3093,37.15915068069074
3094,36.27257627896736
3095,41.25362447195289
3096,39.095743077199614
3097,43.305482085383616
3098,41.28950200185387
3099,36.60356277377021
3100,47.483857760185245
3101,41.01857245311287
3102,41.40311973686398
3103,39.49765073818365
3104,40.41970999912478
3105,39.322987786223564
3106,36.93017156383555
3107,40.20080836681085
3108,38.634822377783664
3109,39.94398513058743
3110,37.01625445743466
3111,39.74027870247608
3112,36.843344266216924
3113,38.52001385721822
3114,37.20070696243453
3115,36.90262762299663
3116,33.74226694856614
3117,34.613079700761446
3118,34.251081444499135
3119,39.06241620565459
3120,36.6625378113781
3121,39.4572802380144
3122,39.80206248858778
3123,44.08342757609105
3124,39.9080416676911
3125,40.69601871216676
3126,35.481488863740566
3127,36.06327764253334
3128,37.190611763541504
3129,40.04003672621811
3130,37.79362938490663
3131,32.274292334262064
3132,38.72208541466361
3133,43.12975608654049
3134,43.20016472812506
3135,40.41547934329465
3136,37.95653302639589
3137,39.12552059935916
3138,40.09977349967246
3139,41.569785870055505
3140,43.347931573586
3141,38.590096847136174
3142,41.246947248146995
3143,41.31250505241502
3144,39.65831101415943
3145,40.86451899030346
3146,40.324078975421486
3147,42.08718851852328
3148,40.6211686371651
3149,34.620075333905554
3150,37.14499577813962
3151,34.83097406317182
3152,34.595066751595056
3153,39.85749347756415
3154,34.93809789261307
3155,41.292472608466944
3156,38.75411384790435
3157,38.09489853394487
3158,36.1063612187229
3159,38.463808509266336
3160,38.06556322345857
3161,40.09555659809372
3162,36.61539674660977
3163,38.6664881818207
3164,40.7830655720834
3165,37.47393806504296
3166,42.06871225347647
3167,39.427718333999614
3168,39.027357734361146
3169,37.914705886514724
3170,38.27273049414355
3171,39.97248808105328
3172,51.04874487523189
3173,44.866055971332706
3174,35.44485795414603
3175,37.21070570544093
3176,39.696228737114154
3177,42.00352010805654
3178,41.71319978203084
3179,41.4566212238904
3180,44.0537634276891
3181,40.24204617146348
3182,44.15811686466379
3183,41.064464423827374
3184,37.2449049331803
3185,39.76570740965501
3186,42.48573567308645
3187,38.28273451313999
3188,35.09888867073136
3189,37.754961445056956
3190,35.138029695321386
3191,42.154026184506456
3192,37.401968156038485
3193,39.017443641383984
3194,35.536698757064805
3195,36.92700713140186
3196,42.190366011123565
3197,36.54360767384424
3198,37.782778583949785
3199,40.495353170162964
3200,36.193956377042575
3201,41.26167262600059
3202,39.81241220585496
3203,42.92443818885209
3204,45.184305546055604
3205,38.844386115467245
3206,36.4472080513783
3207,39.010679989056115
3208,33.355914357953
3209,40.040131824987434
3210,38.16612476348249
3211,36.260492478188375
3212,42.0784937666725
3213,40.704403547995895
3214,40.00583227130479
3215,34.751882704521435
3216,41.33858015195681
3217,39.582158664457154
3218,35.42303309308804
3219,45.26417178495494
3220,40.46435312618924
3221,43.56459819172826
3222,39.132307927806394
3223,39.04272270013388
3224,34.2802520157064
3225,35.90131932774512
3226,34.752766909370145
3227,35.79577029744413
3228,37.46682992188171
3229,40.0738084893149
3230,40.46685004675035
3231,45.25908939443768
3232,36.970644040430656
3233,35.06973441853711
3234,38.4561709879148
3235,48.1056196438986
3236,38.75822724301444
3237,37.67350859341927
3238,39.37654443228139
3239,36.67799866667683
3240,34.14858162295408
3241,36.49286386380445
3242,39.19632048396828
3243,43.660798189416305
3244,38.321169109406654
3245,37.57461057168703
3246,35.797474425278814
3247,34.20685154463805
3248,39.628046073356465
3249,36.18839895148508
3250,37.1862561055102
3251,43.242665612703235
3252,44.37875924443142
3253,44.095277833706
3254,43.66739641161988
3255,41.34084786923265
3256,41.277819174312086
3257,40.00541057285794
3258,44.77241273726425
3259,43.76005480248659
3260,41.66511262703705
3261,43.49437914860511
3262,40.03757107390027
3263,40.926412250149895
3264,38.716319280411845
3265,38.64052959075082
3266,39.473453786586475
3267,41.90266503082144
3268,43.06402413064623
3269,37.103553081438925
3270,38.63076507008274
3271,37.65474064429027
3272,44.330881642061414
3273,37.70445535308302
3274,35.856791244567425
3275,35.222818265148575
3276,37.43282880977465
3277,43.33701020180808
3278,45.795102454257254
3279,44.24586641625013
3280,38.592606401614454
3281,40.40245926017574
3282,38.32858111634777
3283,34.633319000977316
3284,36.13232524238013
3285,40.04726468089733
3286,35.83944139473075
3287,38.62668773510241
3288,37.586143164839754
3289,34.608774067060004
3290,36.26038942092584
3291,38.362804177741545
3292,34.64967879759144
3293,39.14430191334853
3294,42.671439441889646
3295,37.5868597373098
3296,36.41273732903513
3297,38.53186341143438
3298,39.1105877229126
3299,35.60246930734104
3300,36.24361741918988
3301,37.99897319828284
3302,37.59284175752606
3303,41.38193494368151
3304,41.6534328119073
3305,37.61327351821827
3306,34.87335122125324
3307,37.78797372844073
3308,38.135932888027725
3309,38.64276236985066
3310,37.82737059335884
3311,37.05949886303739
3312,37.13600334185235
3313,42.76017185253436
3314,36.74280552581576
3315,34.87103427044641
3316,34.34781223906012
3317,40.893711642866506
3318,37.08234524053196
3319,38.20539421588764
3320,38.57008115015269
3321,39.42830620592405
3322,40.76702479652183
3323,41.66993340250873
3324,42.62490504359762
3325,37.537712183787754
3326,37.613226643219726
3327,35.72958206167921
3328,35.4446123869531
3329,39.02327936596655
3330,34.25580073867587
3331,35.95592424264383
3332,36.62072841861069
3333,37.14273367471256
3334,34.06274542075779
3335,36.9621629297349
3336,39.37658571193595
3337,38.03509437677068
3338,40.351670066684655
3339,38.41699398678952
3340,36.88500070036654
3341,37.617252956158154
3342,42.68319706782524
3343,49.97338761372076
3344,42.188869253975625
3345,40.18210528729508
3346,34.63183237717098
3347,39.192724840342805
3348,45.61745872868455
3349,38.10954579392805
3350,35.757522556729434
3351,36.22607186906265
3352,41.516078944859075
3353,39.21881864587967
3354,43.05082204092139
3355,42.77834644456427
3356,41.14664547995584
3357,35.19314888082153
3358,34.55948253294944
3359,38.850648279018685
3360,38.375550720526476
3361,42.787850566038415
3362,41.16669021992313
3363,38.54602308394782
3364,38.43746484088943
3365,37.22987180749553
3366,40.05060875970782
3367,36.71245940452877
3368,33.387452026129736
3369,34.263388748631684
3370,36.22056696991876
3371,37.00239664391709
3372,37.063249584779385
3373,41.9146532870185
3374,40.03418941919669
3375,35.31589867766307
3376,37.45032195863896
3377,40.45965850630792
3378,39.778971711092886
3379,39.92142918508611
3380,35.91360188385638
3381,41.16232630201263
3382,38.052115938988734
3383,35.618711929665125
3384,35.57288486415209
3385,36.36936440022821
3386,41.47859463456617
3387,39.43584314318775
3388,40.64551289221767
3389,39.43788584881969
3390,41.26560262165151
3391,39.18025774391515
3392,38.36440859783946
3393,37.200315426298665
3394,32.91828880648562
3395,42.49683215768723
3396,42.6517098105576
3397,39.67957478631546
3398,35.53108953935538
3399,31.824590278481075
3400,32.7387371108045
3401,39.40225636302376
3402,36.42545510983709
3403,33.822082829579074
3404,37.395404250244944
3405,32.705836053061695
3406,32.2628805194505
3407,34.07402033850131
3408,33.13727859635094
3409,39.59127222874484
3410,38.96195362885865
3411,38.21495318398004
3412,34.196949179113794
3413,34.65285540318587
3414,33.575618045716
3415,36.42675290113787
3416,37.074004387073536
3417,36.291182123662544
3418,38.7925918250842
3419,39.25480085232419
3420,41.026753344389725
3421,34.6268540754439
3422,36.24783204944726
3423,34.001671434667855
3424,39.43576369105598
3425,34.28560686608315
3426,36.38501689420534
3427,37.158470754705114
3428,30.983279746056333
3429,29.916023012003915
3430,32.57775158406981
3431,35.59111593328297
3432,34.17947316983466
3433,33.12447953817818
3434,36.51118243779628
3435,38.70843409097517
3436,31.96230886647236
3437,33.89945200990246
3438,35.96369373287014
3439,36.75005992328492
3440,39.350741111365366
3441,38.69326275366524
3442,40.757622751507114
3443,35.598448911065724
3444,38.394755336801715
3445,34.88997444303446
3446,37.84507854274055
3447,36.47827573010642
3448,34.85190290174331
3449,41.19322886241859
3450,40.21995858760873
3451,36.12121823210197
3452,34.59976024600169
3453,37.88747977246941
3454,37.93710256240959
3455,34.59361010379046
3456,34.46634047891819
3457,38.30198124346802
3458,35.945770616140344
3459,33.19441660354616
3460,35.44227607015513
3461,36.7042103035003
3462,33.343541909480464
3463,34.654559395715765
3464,43.8107581076276
3465,40.81702945146428
3466,40.287163721752876
3467,37.734674968252385
3468,33.74094532039818
3469,30.803797087112073
3470,32.51908831186604
3471,37.610486525444585
3472,41.010539240613824
3473,39.29963745209552
3474,37.75171604251016
3475,36.86006397275578
3476,33.33036533860918
3477,31.60652491173638
3478,36.79605884239547
3479,38.36831559075917
3480,34.98280406343648
3481,33.031645322776974
3482,32.15280210422312
3483,31.710583671552655
3484,33.40444571813787
3485,37.02636925056035
3486,36.1339865846731
3487,31.927315838584995
3488,33.59174686874212
3489,39.64752691723473
3490,42.0061547033494
3491,37.03966972309141
3492,39.537905822650835
3493,32.66159978869991
3494,34.97355729917315
3495,36.503790253750616
3496,36.4702035146757
3497,33.66527534923746
3498,31.472347209485537
3499,37.32994204500247
3500,34.26524227193893
3501,34.943660220813435
3502,35.03274134439507
3503,34.958627073017105
3504,32.6126511953965
3505,33.71292870351745
3506,31.42324672715819
3507,35.99213977512734
3508,36.79376309647505
3509,32.391321574558354
3510,34.63462882460449
3511,31.00254443442626
3512,31.007357971748828
3513,35.37766030538152
3514,34.612041994002155
3515,35.98543672703533
3516,37.86684923804312
3517,35.56813620793572
3518,38.72839937110601
3519,38.49168373972027
3520,37.48004082251041
3521,43.15388232719097
3522,38.09627515744151
3523,44.99598481292084
3524,38.368044784228005
3525,39.47048992205171
3526,35.70250339662024
3527,36.33168781428598
3528,39.20848919784246
3529,33.2552476043344
3530,33.95847401641608
3531,33.73016984184243
3532,32.44369632375628
3533,38.04112383993201
3534,37.07573213559047
3535,35.624480028987115
3536,36.150104241406346
3537,31.14861842718319
3538,31.00111783599851
3539,35.659420417918724
3540,36.67811444432953
3541,34.72270073947343
3542,39.24587021580069
3543,36.854827767268716
3544,39.46001786882404
3545,41.36905512720535
3546,37.85452102768994
3547,34.205123589658285
3548,39.371525451963656
3549,32.55317797000665
3550,33.69429388875796
3551,37.87030884861548
3552,38.28901411299599
3553,41.18819681081323
3554,39.98970194693691
3555,38.49543802457742
3556,42.25807932997565
3557,34.91972820696406
3558,37.55586144760335
3559,38.20202052815824
3560,33.70286087176715
3561,34.77065279457409
3562,35.819296387010105
3563,38.932431217289654
3564,36.18243550155536
3565,40.15791780241003
3566,30.616869218616824
3567,32.12336477989788
3568,38.34197343497638
3569,39.349326362334025
3570,37.45508777912463
3571,37.83762819320665
3572,36.36268489396168
3573,32.758603193241065
3574,34.24820889635998
3575,35.4833811591856
3576,37.10845392402736
3577,36.006813260013296
3578,37.74023536718983
3579,37.667886286018515
3580,39.53650156589511
3581,41.04681851592674
3582,39.35599635890854
3583,32.62766647759497
3584,30.639068039295342
3585,32.03821918303353
3586,33.95427898949543
3587,33.75749095167373
3588,36.32211345161989
3589,34.07641218328396
3590,38.99504890923513
3591,42.56063620754968
3592,38.924804301761824
3593,41.075941116240934
3594,38.28668814946202
3595,35.4631790906047
3596,38.68932969634495
3597,34.626096339471914
3598,39.22535782968935
3599,34.937537328104945
3600,36.907448469315305
3601,39.46364827029075
3602,39.04628810365333
3603,36.896181445601506
3604,35.78993384499177
3605,40.87438174660804
3606,36.28583658683281
3607,40.72546909900887
3608,33.489222716654794
3609,35.824132040174405
3610,32.81795130887058
3611,34.38369790654902
3612,31.974904916001886
3613,33.16540544524727
3614,31.567380163221607
3615,37.21321608769819
3616,36.080756359173336
3617,33.2177370489979
3618,34.46076354414987
3619,35.59991685738459
3620,32.448715831818284
3621,31.366954728231967
3622,36.73317058388124
3623,41.17276051778099
3624,34.99950447495633
3625,32.62508211752365
3626,33.81446348237743
3627,33.32470269847959
3628,33.94353254348301
3629,32.85984269973184
3630,35.44693994141109
3631,36.94441130963475
3632,33.39467279629129
3633,37.384751649247136
3634,40.86465431627737
3635,39.47785284024352
3636,35.352961501225714
3637,40.7208975876287
3638,41.55968455797146
3639,37.24363468765757
3640,37.703332196463855
3641,37.10425154473366
3642,38.8913532243596
3643,36.31117902148834
3644,39.241459247106086
3645,35.45328751334038
3646,38.371004486650016
3647,39.93619432380164
3648,34.70954075286839
3649,36.74743566523941
3650,36.36366169676729
3651,34.044707086148875
3652,35.31797457103046
3653,31.539402051159342
3654,36.48223218822957
3655,30.740982659572392
3656,35.78608646455561
3657,32.810637741743584
3658,35.418232023941364
3659,34.63618190128621
3660,40.594026806322375
3661,40.60491783046029
3662,42.6094249924295
3663,35.88722314283934
3664,35.46811398349038
3665,33.43170888097935
3666,35.96578504997734
3667,42.77877196424084
3668,41.925594279131055
3669,37.93639326274662
3670,35.2737298340339
3671,35.656042062515
3672,34.77067098169251
3673,38.381364247409486
3674,35.23784736284752
3675,35.42317463895435
3676,33.32829338716199
3677,31.439349495349568
3678,35.423275368806415
3679,32.920795089606955
3680,30.301584405568867
3681,36.26179934076077
3682,36.72335324034083
3683,35.16900470209179
3684,37.32016521820792
3685,34.60605867271106
3686,34.13429664005278
3687,37.31114584521983
3688,40.37692531493817
3689,45.13625444853105
3690,40.41564836929514
3691,36.48011476640752
3692,32.5737722866444
3693,38.69585807660976
3694,37.694800869413825
3695,34.72115454990654
3696,35.205976542404414
3697,33.607219614666974
3698,32.44886245259213
3699,34.55798511708259
3700,37.416357494300286
3701,35.923562786222355
3702,39.05183906884854
3703,33.2379094009448
3704,37.337181330782315
3705,38.642276779757886
3706,33.14431692966573
3707,31.381729205610657
3708,32.45034342208964
3709,38.01785139039507
3710,35.856753182503525
3711,35.67106332402126
3712,37.17389076244116
3713,36.69856357224653
3714,36.201159576851275
3715,35.19004647894161
3716,34.530222197692616
3717,33.0831565305424
3718,32.95578633841775
3719,29.118314850993023
3720,31.05186851823985
3721,36.3341159657902
3722,32.767620754240035
3723,34.3207192220952
3724,38.093807636741545
3725,33.11275011220866
3726,32.16279113245262
3727,32.03065918822082
3728,36.500759435383245
3729,40.98285572260958
3730,35.14186569404297
3731,34.16420855676025
3732,33.97864922903038
3733,31.512743370638905
3734,39.870919355268676
3735,32.907393527755765
3736,35.47246014639046
3737,41.44883728978437
3738,38.00230390696269
3739,33.335655032834666
3740,38.689588604988266
3741,33.89211496766637
3742,36.25161802318137
3743,30.03528699937179
3744,33.92380933000278
3745,30.885371667322847
3746,36.40061618135801
3747,41.82224644217914
3748,39.422868602465535
3749,29.784943959967077
3750,33.163677826949474
3751,32.738934702821886
3752,30.34687540444834
3753,34.46674137467524
3754,31.11835899091606
3755,32.499959824297626
3756,39.31502462247105
3757,42.81563588613511
3758,37.54328798720616
3759,38.613028244325285
3760,37.03638868620657
3761,32.94326707631434
3762,36.26712154441564
3763,40.02883691254567
3764,38.86212016092807
3765,39.27692612117374
3766,37.245934142117086
3767,32.19008686816187
3768,34.648726656074324
3769,40.06766585476875
3770,37.13249907298509
3771,38.986693742029225
3772,34.232843125785486
3773,39.59879961389747
3774,37.52482541548156
3775,33.46574526667334
3776,31.857225497267915
3777,34.36580785855219
3778,38.30166987464794
3779,38.901655499297526
3780,38.82376541867628
3781,41.11190331025445
3782,35.49551703992841
3783,32.8206246421157
3784,33.44934089934223
3785,37.933957768019816
3786,35.06568932245609
3787,36.80842088136765
3788,41.75112779119504
3789,36.33942081211933
3790,33.75874199495874
3791,36.644017955392975
3792,36.26041679279807
3793,29.335756527413864
3794,33.45325437583465
3795,32.58697259773757
3796,37.64737221388045
3797,36.43887801708535
3798,34.73935814253192
3799,34.165530556177885
3800,34.150363623368975
3801,31.708839189715047
3802,39.405658777317
3803,40.43832692230403
3804,39.06298777984178
3805,39.484955467661834
3806,36.769687325540566
3807,33.225665918194785
3808,40.52139912670356
3809,39.18114569541192
3810,35.354710482642254
3811,34.82860577375452
3812,39.82249670961929
3813,43.191943053521804
3814,36.52829178657865
3815,42.25896188508671
3816,40.145620571150666
3817,39.37867239462716
3818,32.31496261087771
3819,32.880333078479694
3820,36.68914326561711
3821,34.763099115924675
3822,38.85675964304373
3823,35.16843487944237
3824,39.58478354117327
3825,38.08185783575588
3826,35.95165468089344
3827,36.451058999687255
3828,36.48115062381123
3829,35.138532419223
3830,35.41808790578136
3831,32.86685525986554
3832,32.265596147202565
3833,31.882587366044554
3834,32.859122401197695
3835,37.97496219794507
3836,42.784129036758344
3837,38.11124572468903
3838,35.29833570097948
3839,39.01525004000637
3840,38.400813262553775
3841,37.087168988370294
3842,36.138946766487535
3843,37.59043068331898
3844,37.12764207550182
3845,38.71948789423061
3846,37.00901342179526
3847,36.332408039584095
3848,37.94182357841936
3849,39.496165465739516
3850,34.49289035155994
3851,40.113358742810775
3852,36.35998278846959
3853,38.66436161989
3854,38.52720563143432
3855,35.81835114686202
3856,33.25702488199024
3857,34.806535244818456
3858,36.99586451601278
3859,34.60500258091081
3860,33.63129459294989
3861,32.582905265317024
3862,35.80998360087698
3863,40.22303213536604
3864,34.5402171060974
3865,38.88599771710949
3866,41.66419197320103
3867,40.11804174089923
3868,37.74444566773087
3869,36.96159556652177
3870,36.82360310485052
3871,36.85189174532436
3872,35.711452457734076
3873,34.19440679258199
3874,36.860067561317024
3875,32.72360652516941
3876,35.44581995342415
3877,39.22653307339707
3878,41.445404869545555
3879,38.77562261234384
3880,37.57729437934492
3881,39.48869010634458
3882,36.00789267660544
3883,43.242980422032524
3884,38.90225434336441
3885,30.692763108883067
3886,38.18106200779003
3887,35.87940525933676
3888,33.93716576092122
3889,33.46359042856248
3890,32.35453751259927
3891,33.17945961284447
3892,38.85637881797762
3893,41.30671248841748
3894,37.950653289432346
3895,38.61041467911772
3896,37.65396386401293
3897,36.07228048557905
3898,35.422968164806484
3899,35.532126881788564
3900,39.261539311780204
3901,38.85332536655018
3902,33.67618039665043
3903,38.68708219377995
